sample_id,slot_idx,source_idx,phrase,gt_area,area_frac,soft_iou,mass_in_gt,gt_coverage,peak_in_gt,pred_sum,slices
2401161,5,5,building holding the bear,1110,0.022122130102040817,0.036178490058005705,0.04178715725386307,0.212317114477759,0,5639.81884765625,overall
2401163,0,5,yellow umbrella in garden,288,0.005739795918367347,0.011566993285018255,0.011994462574413351,0.245032893286811,0,5883.50439453125,overall|small
2401163,1,0,Flower pedals on the path,2090,0.04165338010204082,0.013577247287456518,0.020443736261446528,0.0388532173120234,0,3972.034423828125,overall
2401163,2,1,blue umbrella in garden,1960,0.0390625,0.04617219910584566,0.056546874827029706,0.20106115535813934,0,6969.0830078125,overall
2401163,3,2,The tree has pink flowers,4850,0.09665975765306123,0.025688653450773962,0.06370573698374206,0.04127026744724549,0,3141.958740234375,overall
2401163,4,3,The flowers are pink,1591,0.03170838647959184,0.011847115274149042,0.02638830348507385,0.0210468021299313,0,1268.950927734375,overall
2401163,5,4,The woman is wearing a skirt,1749,0.034857302295918366,0.01556619217150805,0.02208145579208801,0.0501129604053879,0,3969.283935546875,overall
2401164,0,1,car with back to camera,729,0.014528858418367346,0.03864410763168443,0.039534817821266374,0.6317093460648148,0,11648.3681640625,overall|small
2401164,1,0,The trees are green.,33726,0.6721540178571429,0.13559434203452628,0.8275794796372553,0.13953626282393405,1,5686.462890625,overall
2401165,0,6,The nose and nostril of the baby.,560,0.011160714285714286,0.01506525039202544,0.018889290017506388,0.06926230021885463,0,2053.3798828125,overall|small
2401165,1,8,dark eyelashes on a baby,252,0.005022321428571429,0.0030830716623450956,0.0032109646825564525,0.07184442641243102,0,5638.4287109375,overall|small
2401165,2,9,edge of white wall,621,0.012376434948979591,0.0073146528460085024,0.008016672507510035,0.07708998233223884,0,5971.66455078125,overall|small
2401165,3,3,blue shirt on kid,3230,0.0643734056122449,0.05423012401444835,0.05792505771255887,0.4595060649671053,0,25622.841796875,overall|text
2401165,4,0,brown hair on kid's head,4200,0.08370535714285714,0.08622583333819978,0.13718421431352962,0.18839544387090773,0,5767.87109375,overall|part
2401165,5,1,The open mouth of the baby.,1125,0.022421077806122448,0.0178041567674185,0.025073957081356152,0.057854831271701386,0,2595.788330078125,overall
2401165,6,2,eyebrow of the kid,1586,0.03160873724489796,0.02256544130746064,0.035922856294959234,0.05721438336943618,0,2526.0244140625,overall
2401166,0,3,a white arm cast,986,0.019650829081632654,0.009316851649788065,0.010441369192152916,0.07962091070643303,0,7518.7666015625,overall|small|part
2401166,1,1,a pair of blue and white socks,858,0.01709980867346939,0.019923598018271746,0.022085443405571684,0.16911760521379662,0,6570.06982421875,overall|small
2401166,2,4,wrist tag on the man,270,0.005381058673469388,0.005002305718262712,0.0051065150261545515,0.19686804877387154,0,10409.12890625,overall|small
2401166,3,0,head of a man in wheelchair,2450,0.048828125,0.1609244272749462,0.169533367535795,0.7601365194515306,1,10985.0615234375,overall|part
2401166,4,5,Left wheel on man's wheelchair.,3560,0.07095025510204081,0.11903233344500348,0.15756402617855444,0.3273909322331461,0,7397.0673828125,overall|part
2401166,5,6,a metal gated window,4154,0.08278858418367346,0.11914840122747207,0.21029045037163185,0.21563030127211724,0,4259.4814453125,overall|part
2401166,6,8,Window with metal covering.,1170,0.023317920918367346,0.05593048411901225,0.07337765695920069,0.19043226975661057,0,3036.425048828125,overall|part
2401167,0,2,branches of a small tree,195,0.0038863201530612247,0.011383710295492037,0.011555931073647614,0.43305562337239584,0,7307.576171875,overall|small|part
2401167,1,3,edge of a river bank,297,0.005919164540816327,0.0025045563953003435,0.002564212950990515,0.09719030463735664,0,11257.068359375,overall|small
2401167,2,4,water rippling around the back of the elephant ,390,0.007772640306122449,0.004340748538052442,0.004764534526518315,0.046531276213817106,0,3808.80810546875,overall|small
2401167,3,5,photographers name and copy right ,918,0.01829559948979592,0.024537838758397358,0.028274827280818583,0.15658672390939882,0,5083.90771484375,overall|small
2401167,4,7,section of water plantation,253,0.005042251275510204,0.009420340858827893,0.00953844667529967,0.43207773201079236,0,11460.53125,overall|small
2401167,5,0,elephants splashing water,11800,0.23517219387755103,0.09150314695632829,0.3215751924018886,0.11339291330111229,1,4160.8818359375,overall
2401167,6,1,river has brown water,10309,0.20545679209183673,0.20998344892025606,0.4256195441634408,0.2930176302260161,1,7097.2275390625,overall
2401168,0,2,blue corner of a napkin,992,0.019770408163265307,0.016097277086396338,0.01944903807707755,0.08542713042228453,0,4357.21875,overall|small
2401168,1,3,melted mozzarella cheese on pizza,798,0.015904017857142856,0.01612557313942626,0.017497854734935387,0.17054844141604011,0,7777.96240234375,overall|small
2401168,2,6,cheese on a pizza,238,0.004743303571428571,0.006944059463674917,0.007134571196591023,0.20638172566389837,0,6884.62548828125,overall|small
2401168,3,0,The bottle on the table,4400,0.08769132653061225,0.1229888522445058,0.18081982234586427,0.27774297540838067,1,6758.49072265625,overall
2401168,4,1,round basic white plate,1404,0.027981505102040817,0.017757647752289555,0.02279310497986033,0.07440006766903434,0,4582.86376953125,overall
2401168,5,4,tomatoes on a pizza,4131,0.08233019770408163,0.013750211758946073,0.019509863725814,0.04450372655753563,0,9423.1767578125,overall
2401168,6,5,metallic finish picture frame,2320,0.04623724489795918,0.1268224674388696,0.13767593168802136,0.6166731735755657,0,10391.662109375,overall
2401169,0,1,The man's blue tie,330,0.006576849489795918,0.019685470854452006,0.019746158027177805,0.8649594393643466,0,14455.298828125,overall|small
2401169,1,4,three grapes on top of round red cheese,221,0.004404496173469388,0.004240477536221078,0.004371930484580888,0.12360039447767163,0,6247.96923828125,overall|small
2401169,2,5,A green apple.,800,0.01594387755102041,0.014326439114901878,0.023810044055956568,0.03471989154815674,0,1166.5628662109375,overall|small
2401169,3,0,the light is turned on,5124,0.10212053571428571,0.025718861032695668,0.0691747930804403,0.03933007078744023,0,2913.30517578125,overall
2401169,4,2,a small picture on a wall,1440,0.028698979591836735,0.023372299198199355,0.03215425719885738,0.07882946862114801,0,3530.30810546875,overall
2401169,5,3,The table the cake is on,6496,0.12946428571428573,0.03270879438788319,0.052613193696035676,0.07957869092819139,0,9825.3525390625,overall
2401170,0,2,The leaves are green.,240,0.0047831632653061226,0.003264075585688377,0.0038643891402120696,0.020579373836517333,0,1278.09326171875,overall|small|part
2401170,1,5,Wall is made of brick.,432,0.00860969387755102,0.01111418089319395,0.011867015966200633,0.1490766383983471,0,5426.89990234375,overall|small
2401170,2,6,white and blue sneakers,276,0.005500637755102041,0.00246135503009968,0.0025237083894616187,0.09059626814247905,0,9907.8681640625,overall|small
2401170,3,7,The pants are black.,108,0.002152423469387755,0.002651492148695036,0.002684059886235546,0.17933358086480033,0,7215.9443359375,overall|small
2401170,4,8,White line on the road.,225,0.00448421556122449,0.0111936846557975,0.011671852708398423,0.21459747314453126,0,4136.82666015625,overall|small
2401170,5,4,large blue and red sign,3591,0.07156808035714286,0.03646945856225169,0.04705540571507096,0.1394960705664987,0,10645.5439453125,overall|text
2401170,6,1,black umbrella over person's head,1518,0.030253507653061226,0.01599856287278808,0.0178135452662924,0.13571177044090704,0,11564.8212890625,overall|part
2401171,0,8,red flag with yellow design,385,0.007672991071428571,0.0026233591620886546,0.0027957919741487362,0.040799252398602374,0,5618.3408203125,overall|small|text
2401171,1,7,Handle on a car door,96,0.001913265306122449,0.0009405830455866122,0.0009645824329123819,0.036426802476247154,0,3625.375,overall|small|part
2401171,2,0,Black and white pole by the road,264,0.0052614795918367345,0.007851667798425053,0.00798564499880006,0.31879867206920276,0,10539.267578125,overall|small
2401171,3,2,a policeman,144,0.0028698979591836736,0.0023676023206114474,0.0024379287754912535,0.07584966553582086,0,4480.1767578125,overall|small
2401171,4,6,Light on a car,450,0.00896843112244898,0.008286738676299189,0.00901577865727501,0.09295337253146702,0,4639.53466796875,overall|small
2401171,5,1,the bus is red and white.,3025,0.06028778698979592,0.16149368025201896,0.16924678630027803,0.7790218233471075,1,13923.697265625,overall
2401171,6,3,street light on top of metal pole,1272,0.025350765306122448,0.01679779002075672,0.019379458751624952,0.11197440429303632,0,7349.60888671875,overall
2401172,0,3,flowers planted in boxes attached to railing,720,0.014349489795918368,0.01827300828016294,0.02133412239663064,0.11296549903021919,0,3812.444580078125,overall|small
2401172,1,6,path in garden,864,0.01721938775510204,0.01544682799074624,0.017064418835103713,0.14011995880692094,0,7094.50732421875,overall|small
2401172,2,0,tall white building in background,9100,0.18136160714285715,0.03829643608130798,0.1172282241661479,0.05381632710551167,0,4177.5654296875,overall
2401172,3,1,white post with lamp,2834,0.0564811862244898,0.11808967764997576,0.14397471469907722,0.39643578808662666,1,7803.44677734375,overall
2401172,4,2,white chairs on patio,3481,0.06937579719387756,0.054273177689463485,0.06240465930898455,0.29404299329731937,0,16402.0390625,overall
2401172,5,4,A green tree in the distance.,3675,0.0732421875,0.018226836782187856,0.03388605322617714,0.03794563968165391,0,4115.26904296875,overall
2401172,6,5,A little black fence.,2040,0.04065688775510204,0.0205966430318666,0.026261451469344863,0.08716135212019378,0,6770.728515625,overall
2401173,0,6,The eyes of the dog.,98,0.001953125,0.009524364089985466,0.009748094372462456,0.2932780324196329,0,2948.396484375,overall|small|part
2401173,1,1,a chair facing away from the poo,266,0.005301339285714286,0.004675731257418109,0.004817443336257187,0.137149667381344,0,7572.857421875,overall|small
2401173,2,2,a lounge at a pool,714,0.014229910714285714,0.013343040130235104,0.014185518303307358,0.18345221084039084,0,9233.7041015625,overall|small
2401173,3,3,Swimming pool drain,48,0.0009566326530612245,0.0008288287825191527,0.0008330357645724498,0.14098099867502847,0,8123.40625,overall|small
2401173,4,4,a hill in the distance,392,0.0078125,0.021992918903874507,0.022728398349495544,0.40463556562151226,0,6978.80859375,overall|small
2401173,5,8,top side of pool with blue designs,588,0.01171875,0.010819679499559804,0.0113448883198041,0.18943861877026202,0,9818.5107421875,overall|small
2401173,6,0,a man holding a dog,7590,0.15126753826530612,0.206294019219824,0.4070014076781265,0.2949455492424242,0,5500.31689453125,overall
2401174,0,5,red shirt on young boy.,182,0.003627232142857143,0.004924525673008636,0.004993935836574485,0.26161701076633326,0,9534.4228515625,overall|small|text
2401174,1,3,backpack strap on boy's shoulder.,153,0.003049266581632653,0.0015779332494011138,0.0016228789089932198,0.05390414069680607,0,5081.91552734375,overall|small
2401174,2,4,A white clouded sky,476,0.009486607142857142,0.023156238905782344,0.02435006524594869,0.3207951393448004,0,6270.96826171875,overall|small
2401174,3,6,red heart shaped pillow.,377,0.007513552295918368,0.006051547949171621,0.006280529693585439,0.14235407983592713,0,8545.0576171875,overall|small
2401174,4,7,pole supporting the traffic light.,256,0.00510204081632653,0.0016491120623241483,0.0016919334411448026,0.061172813177108765,0,9255.8251953125,overall|small
2401174,5,8,giant stuffed animal.,651,0.012974330357142858,0.023816016924081695,0.025526243555962967,0.2622482604511689,0,6688.16064453125,overall|small
2401174,6,0,back of traffic sign,2288,0.045599489795918366,0.041779466065372105,0.05922154489761475,0.1242319920679906,0,4799.65185546875,overall|text
2401175,0,2,part of a leg,420,0.008370535714285714,0.006763887797444878,0.0070881170716588825,0.12881991068522136,0,7633.10791015625,overall|small|part
2401175,1,3,part of a doll,15,0.00029894770408163266,0.00036206735285023816,0.00036288336455197665,0.13868295351664225,0,5732.54248046875,overall|small
2401175,2,4,part of a pillow,108,0.002152423469387755,0.0009605414176605344,0.0009747023738146355,0.06201428837246365,0,6871.37255859375,overall|small
2401175,3,7,section of a duve,364,0.007254464285714286,0.00495111708090476,0.005286069699277716,0.07247346836132007,0,4990.5400390625,overall|small
2401175,4,8,part of a doll,189,0.0037667410714285715,0.0031490595393426977,0.0032426716086126637,0.09835318913535467,0,5732.54248046875,overall|small
2401175,5,9,part of a blanket,312,0.006218112244897959,0.007004484500114339,0.007179930790939365,0.22278797932160208,0,9681.130859375,overall|small
2401175,6,0,bare human foot on top of bed sheet,4664,0.09295280612244898,0.06641375078987696,0.0927412338156487,0.18959385657596753,0,9534.763671875,overall
2401176,0,4,Tail light on taxi cab,480,0.009566326530612245,0.00976862903129,0.010698824838150217,0.10100703239440918,0,4531.654296875,overall|small|part
2401176,1,0,man driving a car,462,0.009207589285714286,0.019868838185543677,0.02059328928094451,0.36093773779931004,0,8097.455078125,overall|small
2401176,2,2,a white fire hydrant,250,0.0049824617346938774,0.004638064234636402,0.004722188862925254,0.20656936645507812,0,10936.1025390625,overall|small
2401176,3,3,red and white cap,770,0.015345982142857142,0.0396790173969178,0.04078551701496525,0.5939195905412946,0,11212.7568359375,overall|small
2401176,4,5,Headlights and grill on front of car,288,0.005739795918367347,0.0045862398111934325,0.004899570971491896,0.06691628694534302,0,3933.38330078125,overall|small
2401176,5,6,round metal manhole cover,564,0.011240433673469387,0.016742573558472005,0.017770244383682847,0.22451084218126663,0,7125.6259765625,overall|small
2401176,6,7,Tire on car,378,0.007533482142857143,0.007790233574454222,0.00840342592219568,0.09646205801181693,0,4339.02294921875,overall|small
2401177,0,4,a surfer waiting to catch a wave,8,0.00015943877551020407,0.00022128986533774086,0.00022141574987630122,0.28017276525497437,0,10122.95703125,overall|small
2401177,1,6,a surfboard standing on end,756,0.015066964285714286,0.019808961028394814,0.020828337562463477,0.28812711201016866,0,10458.064453125,overall|small
2401177,2,0,sun shining on ocean,1406,0.028021364795918366,0.017279865372762937,0.020733400369312666,0.09398968019661828,0,6373.7490234375,overall
2401177,3,1,Orange color in the sky.,1400,0.027901785714285716,0.05451112699353433,0.06300736548268919,0.2878759765625,0,6396.49609375,overall
2401177,4,2,Silhouette of a person.,1400,0.027901785714285716,0.020126004974894685,0.028058564125146644,0.0664574704851423,0,3315.93798828125,overall
2401177,5,3,blue sky,3835,0.07643096301020408,0.04190133265924439,0.0774582602953104,0.08364413782390809,0,4141.26611328125,overall
2401177,6,5,the wet sand has a reflection of the sun,10990,0.21902901785714285,0.27746471325352356,0.47201837339512703,0.40233348676353503,1,9367.52734375,overall
2401179,0,2,glasses around man's face,960,0.01913265306122449,0.029817311208536926,0.036542034927856244,0.1394346237182617,0,3663.10302734375,overall|small|part
2401179,1,8,hair of a man,1000,0.01992984693877551,0.0015467890811292427,0.0020204796323392395,0.0065544300079345705,0,3243.9970703125,overall|small|part
2401179,2,9,part of  a hair,960,0.01913265306122449,0.03937977913570092,0.044568912603191055,0.2527435779571533,0,5444.01513671875,overall|small|part
2401179,3,3,A thick black watch,286,0.005699936224489796,0.00825163163154426,0.008584419286051788,0.1754990290928554,0,5846.9560546875,overall|small
2401179,4,4,part of an elbow,247,0.004922672193877551,0.007758531362528102,0.007916375201095182,0.2801173283503606,0,8739.982421875,overall|small
2401179,5,5,A white corded phone,725,0.014449139030612245,0.015270360290275823,0.015642731957184287,0.3907948461072198,0,18112.326171875,overall|small
2401179,6,7,part of a top,414,0.00825095663265306,0.017079542869704277,0.018149092470580188,0.2246987716011379,0,5125.61669921875,overall|small
2401180,0,5,wheel on the chair,182,0.003627232142857143,0.0037716288953148517,0.0038575932333092433,0.14475044837364784,0,6829.279296875,overall|small|part
2401180,1,1,a light fixture is hanging from the ceiling,672,0.013392857142857142,0.03440698056042636,0.03707094013193865,0.3237752233232771,0,5869.205078125,overall|small
2401180,2,2,edge of a wall,182,0.003627232142857143,0.005736814381841056,0.006017547520210791,0.10950369363302713,0,3311.926025390625,overall|small
2401180,3,6,part of a floor,780,0.015545280612244899,0.01258777623494284,0.01347816485551483,0.16004936022636218,0,9262.27734375,overall|small
2401180,4,7,part of a wall,72,0.0014349489795918368,0.004960989317536648,0.004992618404845353,0.43917486402723527,0,6333.46826171875,overall|small
2401180,5,8,computer monitor on wooden desk,403,0.008031728316326531,0.02083705316422372,0.021347327263496217,0.46573163735363676,0,8792.1943359375,overall|small
2401180,6,3,a blanket folded on the arm of a chair,1728,0.03443877551020408,0.014112259125215328,0.0163752215646874,0.09265693028767903,0,9777.6494140625,overall|part
2401181,0,0,two tall giraffes,27342,0.544921875,0.4606465544852798,0.6193060506672838,0.642611055678992,1,28370.90234375,overall
2401182,0,0,Two buildings are in the distance.,676,0.013472576530612245,0.024475784218200465,0.027260504727728518,0.1932889046753652,0,4793.1357421875,overall|small
2401182,1,3,A patch of blue sky.,408,0.008131377551020409,0.018739845289908526,0.020721397930008833,0.16385542177686505,0,3226.279052734375,overall|small
2401182,2,1,The trees are bare.,9360,0.18654336734693877,0.19271371939910692,0.32120084805082616,0.3251263479901175,1,9474.3916015625,overall
2401182,3,2,The ground is concrete.,19184,0.3823341836734694,0.30309518959079684,0.5405087514283814,0.40829913192634487,1,14491.5517578125,overall
2401182,4,4,a cloud in the sky,1400,0.027901785714285716,0.09281425273998418,0.10775271294029928,0.4010107857840402,0,5210.2177734375,overall
2401183,0,3,black number five on sign,162,0.0032286352040816328,0.005005306349279906,0.00527371679152668,0.08953846825493707,0,2750.47607421875,overall|small|text
2401183,1,5,a partial speed limit sign,96,0.001913265306122449,0.0014443352731505282,0.0014559231925307485,0.15359564622243246,0,10127.7197265625,overall|small|text
2401183,2,0,The person is wearing a jacket.,595,0.011858258928571428,0.019281318929924997,0.020429288360446687,0.25547085289193805,0,7440.55078125,overall|small
2401183,3,1,house next to trees,4752,0.09470663265306123,0.014531599641469444,0.022569042089630918,0.03920482224486894,0,8254.728515625,overall
2401183,4,2,a tall tree trunk,1375,0.027403539540816327,0.038588810470403294,0.0436671324090808,0.24914488636363635,0,7845.12744140625,overall
2401183,5,4,a woman holding an umbrella,1752,0.03491709183673469,0.040580998411498585,0.04912211477361938,0.18922746562522297,0,6749.02783203125,overall
2401183,6,6,a row of street lights,1100,0.021922831632653062,0.012754875863430215,0.014570968952022418,0.0928352147882635,0,7008.36962890625,overall
2401186,0,5,a small portion of road,693,0.013811383928571428,0.01617437356525791,0.0177834918183005,0.151646799855418,0,5909.482421875,overall|small
2401186,1,0,A white clouded sky,1190,0.023716517857142856,0.06504200440905575,0.06967766915308597,0.49434481067817754,0,8442.73828125,overall
2401186,2,1,the water has waves in it,15228,0.30349170918367346,0.18585974944054673,0.5525090233765695,0.2187955960032506,1,6030.34375,overall
2401186,3,2,many trees are in the background,5974,0.1190609056122449,0.108621918895916,0.2150112526330341,0.18000744927236775,1,5001.43359375,overall
2401186,4,3,shadow of person on ground,2280,0.04544005102040816,0.044876858536630364,0.06017489175555695,0.15003812020285087,0,5684.8779296875,overall
2401186,5,4,A small patch of grass,1696,0.03380102040816327,0.03161943640966766,0.03629670246442438,0.1970286099415905,0,9206.3603515625,overall
2401187,0,3,a typewriter on a small desk,609,0.012137276785714286,0.0225067441283102,0.02309243772002352,0.4701663363351806,0,12399.353515625,overall|small
2401187,1,4,a large clock on the wall,671,0.013372927295918368,0.03299478615853031,0.03624074819666061,0.2692102014396656,0,4984.44580078125,overall|small
2401187,2,6,a picture leaning against the wall on top of the fireplace,403,0.008031728316326531,0.003338896958825684,0.0036185967106466864,0.04140806079798242,0,4611.580078125,overall|small
2401187,3,0,flat screen TV,1768,0.035235969387755105,0.0012100002259005625,0.0017050843683792832,0.004149982292727648,0,4303.11181640625,overall
2401187,4,1,bay windows at the far end,5850,0.11658960459183673,0.1423753762709898,0.28009871173003376,0.22454166249332264,1,4689.66357421875,overall
2401187,5,2,picture on a wall,3636,0.07246492346938775,0.030027668869800336,0.1011242164455347,0.04096045667188789,0,1472.76513671875,overall
2401187,6,5,the floor is brown,5720,0.11399872448979592,0.24053362825241087,0.25650189782473687,0.7943971433839598,1,17715.080078125,overall
2401188,0,6,The number 8 on the boy's shirt.,156,0.0031090561224489796,0.005062765783493183,0.005209521041817007,0.15233991084954676,0,4561.8447265625,overall|small|text
2401188,1,0,black and grey sneaker cleats,289,0.0057597257653061226,0.005462875075982515,0.005601761753814392,0.18055350227751946,0,9314.919921875,overall|small
2401188,2,1,The red sneakers the player is wearing.,561,0.01118064413265306,0.009452992258794009,0.010259847083498388,0.10730454415986032,0,5867.32421875,overall|small
2401188,3,7,The black shorts worn by the player in red sneakers.,161,0.003208705357142857,0.006770824764902845,0.0068704350709279625,0.31833906943753637,0,7459.87548828125,overall|small
2401188,4,8,The ball is white,266,0.005301339285714286,0.003503065606462811,0.0036258321752144153,0.09376028964394018,0,6878.486328125,overall|small
2401188,5,2,The white and black shirt the player in red sneakers is wearing.,1248,0.024872448979591837,0.024383710933864745,0.02755986875732541,0.17463155893179086,0,7907.8818359375,overall|text
2401188,6,3,soccer player in black and white uniform,3636,0.07246492346938775,0.157013020268357,0.19598464840176547,0.44121706787377957,1,8185.66796875,overall
2401189,0,5,Nose on the face of a white cat. ,196,0.00390625,0.004429778212080336,0.004698536005987665,0.07187685674550581,0,2998.351806640625,overall|small|part
2401189,1,3,Two front paws on a white and tan cat. ,882,0.017578125,0.01366468016743161,0.01484073535665055,0.1470747621151325,0,8740.802734375,overall|small
2401189,2,4,Pink tongue of a cat. ,84,0.0016741071428571428,0.0036538916699102005,0.003707494596846181,0.20174001512073336,0,4570.78515625,overall|small
2401189,3,1,the pussy cat has blue eyes,1020,0.02032844387755102,0.006281369251954765,0.007242767875641705,0.04518304712632123,0,6363.134765625,overall|part
2401189,4,0,the cycle has a backrest for a passenger,3773,0.0751953125,0.09431954919054884,0.1115351495328945,0.37929468789342036,0,12830.7431640625,overall
2401189,5,2,copyright mark on side,6438,0.12830835459183673,0.10172847202886233,0.1737863801937226,0.19700944419972236,0,7298.3095703125,overall
2401189,6,6,A cat's left side whiskers. ,1334,0.02658641581632653,0.022563715143297018,0.026057735508409986,0.14403778716720742,0,7373.8720703125,overall
2401190,0,0,white snow on a hill,13392,0.2669005102040816,0.27111700092235974,0.5310346659360745,0.35646452727141203,1,8989.5693359375,overall
2401190,1,1,The rock the elephant is leaning on.,9880,0.19690688775510204,0.0812760978172544,0.17834179351856808,0.1299286877095458,0,7197.95068359375,overall
2401190,2,2,small rocks in a pile,2992,0.05963010204081633,0.03620096558500944,0.04909915895458066,0.12111486343138995,0,7380.486328125,overall
2401191,0,3,Handle of racket is white,384,0.007653061224489796,0.0017664322037725295,0.0018762250158443456,0.029301663239796955,0,5997.0625,overall|small|part
2401191,1,2,a tennis ball,864,0.01721938775510204,0.005262877810563115,0.006321723514569011,0.0304642120997111,0,4163.59228515625,overall|small
2401191,2,4,chains holding a banner in place,946,0.018853635204081634,0.02767868148167754,0.028996511204076075,0.3785038437954215,0,12348.5419921875,overall|small
2401191,3,5,a wristband,154,0.0030691964285714285,0.0010218159528315608,0.0010576430254147155,0.029281529513272373,0,4263.58935546875,overall|small
2401191,4,0,Man's face who is playing tennis,2597,0.0517578125,0.06023177262955059,0.07756295453523006,0.2123241285016365,0,7109.13818359375,overall|part
