sample_id,slot_idx,source_idx,phrase,gt_area,area_frac,soft_iou,mass_in_gt,gt_coverage,peak_in_gt,pred_sum,slices
2401165,6,2,eyebrow of the kid,1586,0.03160873724489796,0.03108264333439078,0.0353836277264548,0.20363954637871415,0,9127.7333984375,overall
2401166,0,3,a white arm cast,986,0.019650829081632654,0.021249800691093033,0.023051627342748387,0.2137492181805036,0,9142.8134765625,overall|small|part
2401166,1,1,a pair of blue and white socks,858,0.01709980867346939,0.00785231834115339,0.008789098804851797,0.06861714716557857,0,6698.4697265625,overall|small
2401166,2,4,wrist tag on the man,270,0.005381058673469388,0.004385008091375747,0.004479228891778516,0.1725018960458261,0,10398.109375,overall|small
2401166,3,0,head of a man in wheelchair,2450,0.048828125,0.048154178327984874,0.058387386505076015,0.2155338209502551,0,9044.0400390625,overall|part
2401166,4,5,Left wheel on man's wheelchair.,3560,0.07095025510204081,0.03212965056530637,0.04933306523228865,0.08436313586288624,0,6087.859375,overall|part
2401166,5,6,a metal gated window,4154,0.08278858418367346,0.16203850411320542,0.22363923193783847,0.3703861006992507,0,6879.75830078125,overall|part
2401166,6,8,Window with metal covering.,1170,0.023317920918367346,0.017955604150397306,0.02835994085303657,0.046659388093866855,0,1924.9505615234375,overall|part
2401167,0,2,branches of a small tree,195,0.0038863201530612247,0.005686449849708416,0.0058395750460692635,0.17821154472155448,0,5950.98974609375,overall|small|part
2401167,1,3,edge of a river bank,297,0.005919164540816327,0.006910279535955264,0.007111380280297336,0.1963761197998869,0,8201.4609375,overall|small
2401167,2,4,water rippling around the back of the elephant ,390,0.007772640306122449,0.006328543656115464,0.006680951755172959,0.10712413298778045,0,6253.3623046875,overall|small
2401167,3,5,photographers name and copy right ,918,0.01829559948979592,0.014948396234743285,0.02432756918563262,0.03732571570701849,1,1408.484619140625,overall|small
2401167,4,7,section of water plantation,253,0.005042251275510204,0.0049251769477000416,0.005025072555079781,0.19855891291803052,0,9996.951171875,overall|small
2401167,5,0,elephants splashing water,11800,0.23517219387755103,0.140993890978922,0.2646469694148091,0.2318094958289195,1,10335.8525390625,overall
2401167,6,1,river has brown water,10309,0.20545679209183673,0.1402633628799427,0.28095233490638616,0.21881249753704288,0,8028.8994140625,overall
2401168,0,2,blue corner of a napkin,992,0.019770408163265307,0.005322896191009123,0.006537708508783039,0.027848282167988438,0,4225.5625,overall|small
2401168,1,3,melted mozzarella cheese on pizza,798,0.015904017857142856,0.015992973760982777,0.017024763642954927,0.208790427760074,0,9786.6123046875,overall|small
2401168,2,6,cheese on a pizza,238,0.004743303571428571,0.005870324930226759,0.005994765002986946,0.2204531341039834,0,8752.27734375,overall|small
2401168,3,0,The bottle on the table,4400,0.08769132653061225,0.03611162736121021,0.07565487978646257,0.06462455749511718,0,3758.4892578125,overall
2401168,4,1,round basic white plate,1404,0.027981505102040817,0.028750164622180642,0.05662470448149607,0.05518071535985354,0,1368.196533203125,overall
2401168,5,4,tomatoes on a pizza,4131,0.08233019770408163,0.034865225320081496,0.04146671891450786,0.17965743305665244,0,17897.84375,overall
2401168,6,5,metallic finish picture frame,2320,0.04623724489795918,0.04542313668372518,0.0664270603136584,0.12561068041571255,0,4387.01904296875,overall
2401169,0,1,The man's blue tie,330,0.006576849489795918,0.015239932232090064,0.015295778621727627,0.8067284786339962,0,17404.828125,overall|small
2401169,1,4,three grapes on top of round red cheese,221,0.004404496173469388,0.010445564653452172,0.010483696479047679,0.741724212784573,0,15635.806640625,overall|small
2401169,2,5,A green apple.,800,0.01594387755102041,0.026590592196600184,0.03123607525636926,0.1516755485534668,0,3884.625,overall|small
2401169,3,0,the light is turned on,5124,0.10212053571428571,0.046911658910931596,0.11234580885022658,0.07454023279313647,0,3399.71875,overall
2401169,4,2,a small picture on a wall,1440,0.028698979591836735,0.03868957427033632,0.08858850657172936,0.06427309248182508,0,1044.754638671875,overall
2401169,5,3,The table the cake is on,6496,0.12946428571428573,0.05747332203839614,0.14210591008273615,0.08800979200842346,0,4023.137451171875,overall
2401170,0,2,The leaves are green.,240,0.0047831632653061226,0.0011214477527647154,0.001180463021772972,0.02193979819615682,0,4460.58154296875,overall|small|part
2401170,1,5,Wall is made of brick.,432,0.00860969387755102,0.008159337277383286,0.009288431113965228,0.0629003401155825,0,2925.46142578125,overall|small
2401170,2,6,white and blue sneakers,276,0.005500637755102041,0.0009667199990452491,0.0010252768024584993,0.016644660977349766,0,4480.66943359375,overall|small
2401170,3,7,The pants are black.,108,0.002152423469387755,0.0006119177047228966,0.0006371529430305812,0.015214957572795727,0,2578.996826171875,overall|small
2401170,4,8,White line on the road.,225,0.00448421556122449,0.0009793055870435743,0.0010221349556882842,0.02283765580919054,0,5027.19580078125,overall|small
2401170,5,4,large blue and red sign,3591,0.07156808035714286,0.026127397981525715,0.0307072867243686,0.14906598704334623,0,17432.212890625,overall|text
2401170,6,1,black umbrella over person's head,1518,0.030253507653061226,0.06026715048600813,0.06334333305223151,0.5537693189538043,0,13270.880859375,overall|part
2401171,0,8,red flag with yellow design,385,0.007672991071428571,0.005778618952244741,0.006072342500045284,0.10671634426364651,0,6766.05322265625,overall|small|text
2401171,1,7,Handle on a car door,96,0.001913265306122449,0.001850526798184939,0.0019010383137577284,0.06511121491591136,0,3288.032958984375,overall|small|part
2401171,2,0,Black and white pole by the road,264,0.0052614795918367345,0.004530494360553143,0.00461485468950304,0.19861299341375177,0,11361.9677734375,overall|small
2401171,3,2,a policeman,144,0.0028698979591836736,0.005213021475136951,0.0052790188055544624,0.2942742771572537,0,8027.15380859375,overall|small
2401171,4,6,Light on a car,450,0.00896843112244898,0.012431390055958643,0.013726789235895329,0.11639710320366753,0,3815.801025390625,overall|small
2401171,5,1,the bus is red and white.,3025,0.06028778698979592,0.034543158344040176,0.04454327817408324,0.13334726885330578,0,9055.810546875,overall
2401171,6,3,street light on top of metal pole,1272,0.025350765306122448,0.03013137743092526,0.03398291650972789,0.21002029322978086,0,7861.1796875,overall
2401172,0,3,flowers planted in boxes attached to railing,720,0.014349489795918368,0.011891227139300334,0.012410863585588386,0.22118805779351128,0,12831.935546875,overall|small
2401172,1,6,path in garden,864,0.01721938775510204,0.013224374886369558,0.014800369187170776,0.1104721051675302,0,6449.021484375,overall|small
2401172,2,0,tall white building in background,9100,0.18136160714285715,0.18877265369028856,0.31908562102838306,0.3161133349072802,0,9015.2333984375,overall
2401172,3,1,white post with lamp,2834,0.0564811862244898,0.02201688126192664,0.035900227943491646,0.05386561983979413,0,4252.2060546875,overall
2401172,4,2,white chairs on patio,3481,0.06937579719387756,0.041649495649427125,0.06283058282121065,0.10996166339930157,0,6092.201171875,overall
2401172,5,4,A green tree in the distance.,3675,0.0732421875,0.031886597300158775,0.05546314533290386,0.06977808115433673,0,4623.5107421875,overall
2401172,6,5,A little black fence.,2040,0.04065688775510204,0.03558659371142981,0.044505930215669384,0.15079421997070314,0,6911.892578125,overall
2401173,0,6,The eyes of the dog.,98,0.001953125,0.0008381776942118672,0.0008767853606518986,0.018679561663647086,0,2087.850830078125,overall|small|part
2401173,1,1,a chair facing away from the poo,266,0.005301339285714286,0.006306984591938679,0.006726058069307805,0.09192121118531191,0,3635.270751953125,overall|small
2401173,2,2,a lounge at a pool,714,0.014229910714285714,0.014520093532282704,0.015305163021278547,0.22062144559972427,0,10292.1943359375,overall|small
2401173,3,3,Swimming pool drain,48,0.0009566326530612245,0.0005569988531651038,0.0005615113097701618,0.06481803953647614,0,5540.87841796875,overall|small
2401173,4,4,a hill in the distance,392,0.0078125,0.02103786753307088,0.021378345245631494,0.5691423610765107,0,10435.9716796875,overall|small
2401173,5,8,top side of pool with blue designs,588,0.01171875,0.012831036239925937,0.013538374916536138,0.197164029491191,0,8563.2470703125,overall|small
2401173,6,0,a man holding a dog,7590,0.15126753826530612,0.26180141618694674,0.3711719203612046,0.4704731696208004,1,9620.5859375,overall
2401174,0,5,red shirt on young boy.,182,0.003627232142857143,0.0039614318940941395,0.004033211615109651,0.18206286168360447,0,8215.646484375,overall|small|text
2401174,1,3,backpack strap on boy's shoulder.,153,0.003049266581632653,0.005375614238156804,0.005483545548380634,0.21452366448695365,0,5985.5654296875,overall|small
2401174,2,4,A white clouded sky,476,0.009486607142857142,0.014331855626844182,0.015758241950248986,0.136690828980518,0,4128.93994140625,overall|small
2401174,3,6,red heart shaped pillow.,377,0.007513552295918368,0.00649429803228556,0.007069084670887844,0.0739634030693722,0,3944.528076171875,overall|small
2401174,4,7,pole supporting the traffic light.,256,0.00510204081632653,0.002359173948789578,0.002424534372225056,0.08047091215848923,0,8496.705078125,overall|small
2401174,5,8,giant stuffed animal.,651,0.012974330357142858,0.013116958157540291,0.0139819685221084,0.17493220738002233,0,8144.837890625,overall|small
2401174,6,0,back of traffic sign,2288,0.045599489795918366,0.03103904741390168,0.0362219227381751,0.17825650835370685,0,11259.7802734375,overall|text
2401175,0,2,part of a leg,420,0.008370535714285714,0.005154127361070952,0.005385132925681153,0.10726360139392671,0,8365.7568359375,overall|small|part
2401175,1,3,part of a doll,15,0.00029894770408163266,0.0004499320165080376,0.00045126379109462924,0.13228847980499267,0,4397.2666015625,overall|small
2401175,2,4,part of a pillow,108,0.002152423469387755,0.0018065249192790833,0.001839792585666758,0.09083119145146122,0,5331.9970703125,overall|small
2401175,3,7,section of a duve,364,0.007254464285714286,0.006899795556690678,0.007231548733266589,0.13073834220131675,0,6580.71435546875,overall|small
2401175,4,8,part of a doll,189,0.0037667410714285715,0.002006847126499484,0.0020889117910301833,0.04860053995929698,0,4397.2666015625,overall|small
2401175,5,9,part of a blanket,312,0.006218112244897959,0.00845835827437851,0.008737704000309024,0.20921765840970552,0,7470.60205078125,overall|small
2401175,6,0,bare human foot on top of bed sheet,4664,0.09295280612244898,0.038915783174115974,0.0502734619819675,0.14694419324295804,0,13632.3955078125,overall
2401176,0,4,Tail light on taxi cab,480,0.009566326530612245,0.01304214276654096,0.013938974245722519,0.1685423533121745,0,5803.89404296875,overall|small|part
2401176,1,0,man driving a car,462,0.009207589285714286,0.013413278521155559,0.013803541009268493,0.3217700446322883,0,10769.5380859375,overall|small
2401176,2,2,a white fire hydrant,250,0.0049824617346938774,0.0008474407185500323,0.0008654011442977933,0.03923097991943359,0,11333.177734375,overall|small
2401176,3,3,red and white cap,770,0.015345982142857142,0.0014043528410339278,0.0016440092968503228,0.009541739426650011,0,4469.03759765625,overall|small
2401176,4,5,Headlights and grill on front of car,288,0.005739795918367347,0.011091370434783235,0.011797152209122162,0.15639750162760416,0,3818.080810546875,overall|small
2401176,5,6,round metal manhole cover,564,0.011240433673469387,0.004901106425293118,0.00542024121832295,0.04868092435471555,0,5065.46484375,overall|small
2401176,6,7,Tire on car,378,0.007533482142857143,0.0034597016752663553,0.0035939309121884133,0.08477881093504568,0,8916.8076171875,overall|small
2401177,0,4,a surfer waiting to catch a wave,8,0.00015943877551020407,0.00016565017324802995,0.0001657307126847736,0.25421446561813354,0,12271.2060546875,overall|small
2401177,1,6,a surfboard standing on end,756,0.015066964285714286,0.024569161349615586,0.026390032507807262,0.26258192112836887,0,7522.2314453125,overall|small
2401177,2,0,sun shining on ocean,1406,0.028021364795918366,0.0393059073490737,0.04926669816329691,0.16276619749761068,0,4645.11083984375,overall
2401177,3,1,Orange color in the sky.,1400,0.027901785714285716,0.045072218436257666,0.048476016188859536,0.3909521048409598,0,11290.798828125,overall
2401177,4,2,Silhouette of a person.,1400,0.027901785714285716,0.013827751856374058,0.0175176508229447,0.061602696010044644,0,4923.25,overall
2401177,5,3,blue sky,3835,0.07643096301020408,0.08411371085786273,0.13389616673037877,0.18449522413828226,0,5284.23779296875,overall
2401177,6,5,the wet sand has a reflection of the sun,10990,0.21902901785714285,0.10296641410820273,0.335373806930538,0.12936347496303457,1,4239.1640625,overall
2401179,0,2,glasses around man's face,960,0.01913265306122449,0.0272309666296406,0.033470705361668185,0.12745307286580404,0,3655.583251953125,overall|small|part
2401179,1,8,hair of a man,1000,0.01992984693877551,0.009593775961376677,0.011884672059187579,0.047410774230957034,0,3989.237060546875,overall|small|part
2401179,2,9,part of  a hair,960,0.01913265306122449,0.02551556395295284,0.030298214039300792,0.1391494115193685,0,4408.9541015625,overall|small|part
2401179,3,3,A thick black watch,286,0.005699936224489796,0.004529763905140024,0.00462827065150758,0.17548063584974596,0,10843.6748046875,overall|small
2401179,4,4,part of an elbow,247,0.004922672193877551,0.005499455020520698,0.005609002968793228,0.2197128790110229,0,9675.3525390625,overall|small
2401179,5,5,A white corded phone,725,0.014449139030612245,0.02362959032698673,0.02511523933075826,0.28544054754849135,0,8239.7939453125,overall|small
2401179,6,7,part of a top,414,0.00825095663265306,0.0027394674160443016,0.0028527769983488958,0.0645210385898461,0,9363.40625,overall|small
2401180,0,5,wheel on the chair,182,0.003627232142857143,0.0040945399892585695,0.0041614537521570205,0.20296163873358086,0,8876.4697265625,overall|small|part
2401180,1,1,a light fixture is hanging from the ceiling,672,0.013392857142857142,0.03391260830661726,0.03558895333687601,0.4185937245686849,0,7903.9970703125,overall|small
2401180,2,2,edge of a wall,182,0.003627232142857143,0.0030550302086004458,0.003128323778966591,0.11535357380961324,0,6711.05419921875,overall|small
2401180,3,6,part of a floor,780,0.015545280612244899,0.014708441382452045,0.016676728141912404,0.11081107702010717,0,5182.82958984375,overall|small
2401180,4,7,part of a wall,72,0.0014349489795918368,0.002936847659402655,0.002955752004348049,0.31468598047892254,0,7665.52490234375,overall|small
2401180,5,8,computer monitor on wooden desk,403,0.008031728316326531,0.008718729377165437,0.00939512392509939,0.10802145453895588,0,4633.5361328125,overall|small
2401180,6,3,a blanket folded on the arm of a chair,1728,0.03443877551020408,0.025315281622775496,0.02932640799532995,0.15617990493774414,0,9202.5888671875,overall|part
2401181,0,0,two tall giraffes,27342,0.544921875,0.3826519227894451,0.5739427930583357,0.5344714918897666,0,25461.630859375,overall
2401182,0,0,Two buildings are in the distance.,676,0.013472576530612245,0.025198233764440418,0.025932909620087773,0.470747772758529,0,12271.1064453125,overall|small
2401182,1,3,A patch of blue sky.,408,0.008131377551020409,0.015870674870870266,0.016595273001530544,0.26658349878647747,0,6554.0390625,overall|small
2401182,2,1,The trees are bare.,9360,0.18654336734693877,0.05288847850905785,0.08838225077966352,0.11637080265925481,0,12324.0888671875,overall
2401182,3,2,The ground is concrete.,19184,0.3823341836734694,0.17462070011264574,0.3668195226235706,0.24996490096727741,0,13072.7138671875,overall
2401182,4,4,a cloud in the sky,1400,0.027901785714285716,0.02460633427588893,0.033107587825944466,0.08744785853794643,0,3697.853271484375,overall
2401183,0,3,black number five on sign,162,0.0032286352040816328,0.002005470789314382,0.002119624860483847,0.03590092246915087,0,2743.85791015625,overall|small|text
2401183,1,5,a partial speed limit sign,96,0.001913265306122449,0.003101260129255363,0.0031148301780339256,0.41583816210428876,0,12816.2568359375,overall|small|text
2401183,2,0,The person is wearing a jacket.,595,0.011858258928571428,0.006271159436982933,0.006969689616044532,0.05888680209632681,0,5027.14599609375,overall|small
2401183,3,1,house next to trees,4752,0.09470663265306123,0.09660488059330521,0.13387715625975893,0.25760517056140836,1,9143.75390625,overall
2401183,4,2,a tall tree trunk,1375,0.027403539540816327,0.03456458401968333,0.039809414606977435,0.20782841352982956,0,7178.3037109375,overall
2401183,5,4,a woman holding an umbrella,1752,0.03491709183673469,0.05776978429053677,0.06716184231554512,0.2923395165569706,1,7626.0390625,overall
2401183,6,6,a row of street lights,1100,0.021922831632653062,0.019024318024170227,0.022309881057351093,0.11440189708362926,0,5640.6435546875,overall
2401186,0,5,a small portion of road,693,0.013811383928571428,0.005594755868580496,0.0060048886408342085,0.07571268012857368,0,8737.6953125,overall|small
2401186,1,0,A white clouded sky,1190,0.023716517857142856,0.0719362754562338,0.08343094443367731,0.3430258871126576,0,4892.6787109375,overall
2401186,2,1,the water has waves in it,15228,0.30349170918367346,0.1411734914573494,0.3733320272380394,0.18501723028713554,0,7546.7470703125,overall
2401186,3,2,many trees are in the background,5974,0.1190609056122449,0.13524623599334806,0.21829936791682242,0.2622568483611274,0,7176.9443359375,overall
2401186,4,3,shadow of person on ground,2280,0.04544005102040816,0.018999839726457492,0.03619549037796926,0.03845522027266653,0,2422.34326171875,overall
2401186,5,4,A small patch of grass,1696,0.03380102040816327,0.04177912864086319,0.048003995262152106,0.24367677940512603,0,8609.1962890625,overall
2401187,0,3,a typewriter on a small desk,609,0.012137276785714286,0.008835468391842117,0.009802629493449521,0.0821912417858105,0,5106.228515625,overall|small
2401187,1,4,a large clock on the wall,671,0.013372927295918368,0.046689529761490295,0.050790519246655404,0.36638567451215537,1,4840.36767578125,overall|small
2401187,2,6,a picture leaning against the wall on top of the fireplace,403,0.008031728316326531,0.00616264439230941,0.006502677483685373,0.10542745093258084,0,6533.810546875,overall|small
2401187,3,0,flat screen TV,1768,0.035235969387755105,0.006482579823075379,0.0074106103863614756,0.04921762975632335,0,11742.1865234375,overall
2401187,4,1,bay windows at the far end,5850,0.11658960459183673,0.15259084233072934,0.2398353463211557,0.2955129874465812,1,7208.07421875,overall
2401187,5,2,picture on a wall,3636,0.07246492346938775,0.04261834439176862,0.14476907934830596,0.05695888993501401,0,1430.571533203125,overall
2401187,6,5,the floor is brown,5720,0.11399872448979592,0.18697272732988707,0.22519128941874156,0.5241901957905376,0,13314.759765625,overall
2401188,0,6,The number 8 on the boy's shirt.,156,0.0031090561224489796,0.0036401093996630187,0.0037005085547083196,0.18235228611872747,0,7687.31005859375,overall|small|text
2401188,1,0,black and grey sneaker cleats,289,0.0057597257653061226,0.0024512550959818824,0.0025536002157452,0.05763589139628163,0,6522.8583984375,overall|small
2401188,2,1,The red sneakers the player is wearing.,561,0.01118064413265306,0.011613938131577583,0.012917904336730525,0.10318319555272393,0,4481.0498046875,overall|small
2401188,3,7,The black shorts worn by the player in red sneakers.,161,0.003208705357142857,0.003324352495759147,0.003390030455404087,0.14645880942018877,0,6955.65087890625,overall|small
2401188,4,8,The ball is white,266,0.005301339285714286,0.0023442959167291103,0.0025059449386056728,0.035067733965421975,0,3722.355224609375,overall|small
2401188,5,2,The white and black shirt the player in red sneakers is wearing.,1248,0.024872448979591837,0.025620126441119308,0.02831304453545868,0.2122058868408203,0,9353.7431640625,overall|text
2401188,6,3,soccer player in black and white uniform,3636,0.07246492346938775,0.08497600707786243,0.10318512583322646,0.32502268171153054,1,11453.03125,overall
2401189,0,5,Nose on the face of a white cat. ,196,0.00390625,0.010524744846886513,0.010869967617012952,0.2489057073787767,0,4488.1015625,overall|small|part
2401189,1,3,Two front paws on a white and tan cat. ,882,0.017578125,0.015232134731181096,0.01613724358788271,0.21357353366151147,0,11673.1123046875,overall|small
2401189,2,4,Pink tongue of a cat. ,84,0.0016741071428571428,0.0014404185687892257,0.0014694050773167587,0.06804982821146648,0,3890.135986328125,overall|small
2401189,3,1,the pussy cat has blue eyes,1020,0.02032844387755102,0.038010779360330836,0.048190315909152105,0.1525025012446385,0,3227.8798828125,overall|part
2401189,4,0,the cycle has a backrest for a passenger,3773,0.0751953125,0.05911244213599331,0.06872037425347548,0.29716029446478265,0,16315.1875,overall
2401189,5,2,copyright mark on side,6438,0.12830835459183673,0.10031784959879564,0.16083861422483414,0.2104862873211304,0,8425.2822265625,overall
2401189,6,6,A cat's left side whiskers. ,1334,0.02658641581632653,0.018068737435346593,0.028727923694496744,0.046436309814453125,0,2156.300537109375,overall
2401190,0,0,white snow on a hill,13392,0.2669005102040816,0.1327262082866664,0.438254209606466,0.1599353530500952,0,4887.24169921875,overall
2401190,1,1,The rock the elephant is leaning on.,9880,0.19690688775510204,0.1445822152252789,0.271059671120966,0.23656010801492916,1,8622.5068359375,overall
2401190,2,2,small rocks in a pile,2992,0.05963010204081633,0.01853094510165915,0.032351386838594454,0.04157448834913937,0,3844.993408203125,overall
2401191,0,3,Handle of racket is white,384,0.007653061224489796,0.006753292489239031,0.007340714142644423,0.07782469193140666,0,4071.08642578125,overall|small|part
2401191,1,2,a tennis ball,864,0.01721938775510204,0.005299790743027734,0.006996400088423786,0.021387607962996873,0,2641.2001953125,overall|small
2401191,2,4,chains holding a banner in place,946,0.018853635204081634,0.015087324844000603,0.017018299923246678,0.11736363739594345,0,6523.91845703125,overall|small
2401191,3,5,a wristband,154,0.0030691964285714285,0.0055746872731290515,0.005621403753281604,0.4014854926567573,0,10998.8125,overall|small
2401191,4,0,Man's face who is playing tennis,2597,0.0517578125,0.023015401719133494,0.027448681230716167,0.12472649340359669,0,11800.73828125,overall|part
