sample_id,slot_idx,source_idx,phrase,gt_area,area_frac,soft_iou,mass_in_gt,gt_coverage,peak_in_gt,pred_sum,slices
2401163,1,0,Flower pedals on the path,2090,0.04165338010204082,0.00020880985875052372,0.00025876130503831875,0.0010805198450407913,0,8727.2958984375,overall
2401163,2,1,blue umbrella in garden,1960,0.0390625,0.012912260515870907,0.017292077079778714,0.048506437029157363,0,5498.044921875,overall
2401163,3,2,The tree has pink flowers,4850,0.09665975765306123,0.0006137918182846663,0.0013703971824161063,0.0011104923916846208,0,3930.165771484375,overall
2401163,4,3,The flowers are pink,1591,0.03170838647959184,0.1278691964883827,0.1762164174527726,0.3178991561112802,1,2870.206787109375,overall
2401163,5,4,The woman is wearing a skirt,1749,0.034857302295918366,0.038171779496218465,0.04341037859599727,0.24030385527220913,0,9681.8193359375,overall
2401164,0,1,car with back to camera,729,0.014528858418367346,0.03394161280610383,0.036725518538028294,0.30927807215309927,0,6139.15673828125,overall|small
2401164,1,0,The trees are green.,33726,0.6721540178571429,0.28145756164328267,0.9260813786661215,0.2879259857936014,1,10485.6787109375,overall
2401165,0,6,The nose and nostril of the baby.,560,0.011160714285714286,0.0012091140606983275,0.0017137715099273811,0.004089252437864031,0,1336.2232666015625,overall|small
2401165,1,8,dark eyelashes on a baby,252,0.005022321428571429,0.0003378500108622658,0.0003495194627212626,0.010017797114357116,0,7222.73046875,overall|small
2401165,2,9,edge of white wall,621,0.012376434948979591,0.041839145383678646,0.04401149596956534,0.4587733565129328,0,6473.26904296875,overall|small
2401165,3,3,blue shirt on kid,3230,0.0643734056122449,0.04791866396706119,0.06302822866572463,0.16658924209075077,0,8537.1787109375,overall|text
2401165,4,0,brown hair on kid's head,4200,0.08370535714285714,0.03564688940407249,0.04074888808416999,0.2216119675409226,0,22841.611328125,overall|part
2401165,5,1,The open mouth of the baby.,1125,0.022421077806122448,0.008218985031609654,0.015724312645183775,0.016927995469835068,0,1211.1177978515625,overall
2401165,6,2,eyebrow of the kid,1586,0.03160873724489796,0.029131442295476064,0.04588586826947215,0.07388815573154753,0,2553.87158203125,overall
2401166,0,3,a white arm cast,986,0.019650829081632654,0.006803304900218699,0.007341636903928425,0.08490420451754246,0,11402.8447265625,overall|small|part
2401166,1,1,a pair of blue and white socks,858,0.01709980867346939,0.0023227416113630523,0.0026126217330151593,0.02050506707393762,0,6733.98193359375,overall|small
2401166,2,4,wrist tag on the man,270,0.005381058673469388,0.00030384799738179965,0.0003120571249469561,0.011418419414096409,0,9879.515625,overall|small
2401166,3,0,head of a man in wheelchair,2450,0.048828125,0.08787090540460676,0.11282631111667883,0.2843210897640306,0,6173.9736328125,overall|part
2401166,4,5,Left wheel on man's wheelchair.,3560,0.07095025510204081,0.002537662036076675,0.004537615426730872,0.005724641178431136,0,4491.28466796875,overall|part
2401166,5,6,a metal gated window,4154,0.08278858418367346,0.24508193785957608,0.2725940511414122,0.7083109018604057,0,10793.7919921875,overall|part
2401166,6,8,Window with metal covering.,1170,0.023317920918367346,0.0055459607075546225,0.014725918866031616,0.008818036266881176,0,700.6083984375,overall|part
2401167,0,2,branches of a small tree,195,0.0038863201530612247,0.0162753567040438,0.016754715523637047,0.3625952696188902,0,4220.0703125,overall|small|part
2401167,1,3,edge of a river bank,297,0.005919164540816327,0.006826773092424874,0.0070015130961720035,0.21478487265230428,0,9111.0458984375,overall|small
2401167,2,4,water rippling around the back of the elephant ,390,0.007772640306122449,0.003248200438444304,0.0034081470505702505,0.06473243909004407,0,7407.44189453125,overall|small
2401167,3,5,photographers name and copy right ,918,0.01829559948979592,0.001571395843611438,0.0018847382252057839,0.009363363511162386,0,4560.6162109375,overall|small
2401167,4,7,section of water plantation,253,0.005042251275510204,0.011252532239618333,0.011662403333789942,0.24252619385248117,0,5261.2763671875,overall|small
2401167,5,0,elephants splashing water,11800,0.23517219387755103,0.14492113278114035,0.519196314085903,0.16738499528270656,1,3804.2314453125,overall
2401167,6,1,river has brown water,10309,0.20545679209183673,0.2360194371536069,0.31545168580408983,0.4838206451886701,0,15811.318359375,overall
2401168,0,2,blue corner of a napkin,992,0.019770408163265307,0.013187554387651956,0.017295808507275568,0.05259948007522091,0,3016.83984375,overall|small
2401168,1,3,melted mozzarella cheese on pizza,798,0.015904017857142856,0.011287305469988957,0.013469930792414389,0.06512251354399182,0,3858.057373046875,overall|small
2401168,2,6,cheese on a pizza,238,0.004743303571428571,0.0011463502668713464,0.0011677749793044755,0.058808422890030035,0,11985.5322265625,overall|small
2401168,3,0,The bottle on the table,4400,0.08769132653061225,0.09917475540687146,0.13453852257112753,0.27394289883700285,0,8959.134765625,overall
2401168,4,1,round basic white plate,1404,0.027981505102040817,0.07193417838083031,0.08745500180799484,0.2884216743317085,0,4630.31298828125,overall
2401168,5,4,tomatoes on a pizza,4131,0.08233019770408163,0.004230707020375935,0.005257844701331428,0.021197617991846142,0,16654.611328125,overall
2401168,6,5,metallic finish picture frame,2320,0.04623724489795918,0.004247893177342045,0.013388422006321848,0.006183549453472269,0,1071.510498046875,overall
2401169,0,1,The man's blue tie,330,0.006576849489795918,0.021463018291193285,0.022062248822532243,0.44140865441524624,0,6602.4482421875,overall|small
2401169,1,4,three grapes on top of round red cheese,221,0.004404496173469388,0.0017853550163949461,0.001822052023950849,0.08142699159648084,0,9876.427734375,overall|small
2401169,2,5,A green apple.,800,0.01594387755102041,4.287185434899834e-05,6.512839373260624e-05,0.00012543840333819389,0,1540.813720703125,overall|small
2401169,3,0,the light is turned on,5124,0.10212053571428571,0.01490582222786003,0.14086728439312995,0.01639639968336047,0,596.4135131835938,overall
2401169,4,2,a small picture on a wall,1440,0.028698979591836735,0.004799264850038982,0.0482076580916367,0.00530161824491289,0,158.36343383789062,overall
2401169,5,3,The table the cake is on,6496,0.12946428571428573,0.012269546233225983,0.017125343031315566,0.041477226858655805,0,15733.177734375,overall
2401170,0,2,The leaves are green.,240,0.0047831632653061226,0.0004999946414418198,0.0009840663696276358,0.0010154038667678834,0,247.6427764892578,overall|small|part
2401170,1,5,Wall is made of brick.,432,0.00860969387755102,0.0019304052495950305,0.0029368876768601703,0.005601317242339805,0,823.9229125976562,overall|small
2401170,2,6,white and blue sneakers,276,0.005500637755102041,4.06286835374935e-05,4.267837766670373e-05,0.0008452483925266542,0,5466.2001953125,overall|small
2401170,3,7,The pants are black.,108,0.002152423469387755,0.0003528874695515022,0.0003561733726966318,0.03684177663591173,0,11171.2783203125,overall|small
2401170,4,8,White line on the road.,225,0.00448421556122449,0.007657348182733177,0.007706638770978933,0.5448825412326389,0,15908.1767578125,overall|small
2401170,5,4,large blue and red sign,3591,0.07156808035714286,0.08247186540594825,0.09721154259594424,0.3522983892021721,0,13013.9228515625,overall|text
2401170,6,1,black umbrella over person's head,1518,0.030253507653061226,0.006708002747281021,0.009516707200024684,0.022223551753952568,0,3544.85546875,overall|part
2401171,0,8,red flag with yellow design,385,0.007672991071428571,0.0016322913721490777,0.0017700650254132905,0.02054032412442294,0,4467.646484375,overall|small|text
2401171,1,7,Handle on a car door,96,0.001913265306122449,0.0003976904001795381,0.00040086065848936233,0.04787805179754893,0,11466.0615234375,overall|small|part
2401171,2,0,Black and white pole by the road,264,0.0052614795918367345,0.01433821770282457,0.014393648270265232,0.7882792732932351,0,14458.1640625,overall|small
2401171,3,2,a policeman,144,0.0028698979591836736,0.009439069099480434,0.00962658656105402,0.32640592257181805,0,4882.56689453125,overall|small
2401171,4,6,Light on a car,450,0.00896843112244898,0.00048681767107049405,0.0006084134902417708,0.0024299086464775934,0,1797.2298583984375,overall|small
2401171,5,1,the bus is red and white.,3025,0.06028778698979592,0.2100837640610327,0.21803537006311627,0.8520832257231405,0,11821.7138671875,overall
2401171,6,3,street light on top of metal pole,1272,0.025350765306122448,0.01567906491115468,0.030746259448395753,0.031002914380727324,0,1282.6180419921875,overall
2401172,0,3,flowers planted in boxes attached to railing,720,0.014349489795918368,0.00906834220954125,0.011692847166173265,0.03883288701375325,0,2391.177978515625,overall|small
2401172,1,6,path in garden,864,0.01721938775510204,0.019910995797807876,0.021040210590299306,0.27060203199033384,0,11112.0634765625,overall|small
2401172,2,0,tall white building in background,9100,0.18136160714285715,0.30064365968965334,0.4439048561073623,0.48228520990728024,1,9886.79296875,overall
2401172,3,1,white post with lamp,2834,0.0564811862244898,0.16985979838716925,0.20660325142067854,0.48851660363002825,0,6701.037109375,overall
2401172,4,2,white chairs on patio,3481,0.06937579719387756,0.016084760442564603,0.021611542072582913,0.059174824500693494,0,9531.3681640625,overall
2401172,5,4,A green tree in the distance.,3675,0.0732421875,0.0003164818069661975,0.001949688568068699,0.00037766677181736954,0,711.8703002929688,overall
2401172,6,5,A little black fence.,2040,0.04065688775510204,0.008700341229858428,0.010413162451284454,0.05023682912190755,0,9841.69140625,overall
2401173,0,6,The eyes of the dog.,98,0.001953125,0.00719475537711965,0.007358869346386203,0.24392081280143893,0,3248.357666015625,overall|small|part
2401173,1,1,a chair facing away from the poo,266,0.005301339285714286,0.01142297089171207,0.011659907155813264,0.3598515216569255,0,8209.37109375,overall|small
2401173,2,2,a lounge at a pool,714,0.014229910714285714,0.011220994812921218,0.012175544368770568,0.12520648518196342,0,7342.37646484375,overall|small
2401173,3,3,Swimming pool drain,48,0.0009566326530612245,0.00142803915622662,0.0014320430524644029,0.33807969093322754,0,11331.939453125,overall|small
2401173,4,4,a hill in the distance,392,0.0078125,0.03089709816186096,0.03143096073093172,0.6452712234185667,0,8047.68017578125,overall|small
2401173,5,8,top side of pool with blue designs,588,0.01171875,0.003158168484567708,0.0033318864930531804,0.057113660436098265,0,10079.224609375,overall|small
2401173,6,0,a man holding a dog,7590,0.15126753826530612,0.14714638206213254,0.6361260606773779,0.16066997462738802,0,1917.0494384765625,overall
2401174,0,5,red shirt on young boy.,182,0.003627232142857143,0.016786353414981303,0.016996521629608186,0.5758272108140883,0,6166.0,overall|small|text
2401174,1,3,backpack strap on boy's shoulder.,153,0.003049266581632653,0.002902883880869793,0.002980865380878866,0.09988048029880897,0,5126.60302734375,overall|small
2401174,2,4,A white clouded sky,476,0.009486607142857142,0.0005918652525456916,0.0007352249814478736,0.003026214216937538,0,1959.2342529296875,overall|small
2401174,3,6,red heart shaped pillow.,377,0.007513552295918368,0.027873608556852142,0.029176297442334066,0.38434436909399866,0,4966.28564453125,overall|small
2401174,4,7,pole supporting the traffic light.,256,0.00510204081632653,0.001344691058391093,0.0013612092007207045,0.09975752979516983,0,18761.20703125,overall|small
2401174,5,8,giant stuffed animal.,651,0.012974330357142858,0.03388546691917946,0.03689490909334339,0.29349903393817206,0,5178.70556640625,overall|small
2401174,6,0,back of traffic sign,2288,0.045599489795918366,0.006862038520219542,0.00876007259699442,0.03069840277825202,0,8017.9638671875,overall|text
2401175,0,2,part of a leg,420,0.008370535714285714,0.0014457610708162765,0.0015104600901916755,0.03265062059674944,0,9078.86328125,overall|small|part
2401175,1,3,part of a doll,15,0.00029894770408163266,0.0006641206307555392,0.0006653178886270963,0.26956796646118164,0,6077.5751953125,overall|small
2401175,2,4,part of a pillow,108,0.002152423469387755,0.004942112745252618,0.004996352392333114,0.3128323025173611,0,6762.11083984375,overall|small
2401175,3,7,section of a duve,364,0.007254464285714286,0.01721307230246896,0.018071283805148358,0.2660303430242853,0,5358.50390625,overall|small
2401175,4,8,part of a doll,189,0.0037667410714285715,0.0018389877616320422,0.0018926958274322534,0.06086244028081339,0,6077.5751953125,overall|small
2401175,5,9,part of a blanket,312,0.006218112244897959,0.009941938212300579,0.010267741285995599,0.2385720717601287,0,7249.353515625,overall|small
2401175,6,0,bare human foot on top of bed sheet,4664,0.09295280612244898,0.10215236446139099,0.1378452484031673,0.2829025032998767,0,9572.0185546875,overall
2401176,0,4,Tail light on taxi cab,480,0.009566326530612245,0.009021017444862205,0.010004864435033635,0.08402752876281738,0,4031.3603515625,overall|small|part
2401176,1,0,man driving a car,462,0.009207589285714286,0.013633425876320953,0.014219031580592838,0.2487031515542563,0,8080.779296875,overall|small
2401176,2,2,a white fire hydrant,250,0.0049824617346938774,0.002041111804649098,0.0020649636689170164,0.15017169189453125,0,18180.912109375,overall|small
2401176,3,3,red and white cap,770,0.015345982142857142,0.011559861111011968,0.013014971286604273,0.09370632419338475,0,5543.9130859375,overall|small
2401176,4,5,Headlights and grill on front of car,288,0.005739795918367347,0.026215273522821134,0.028142451216198665,0.2768400510152181,0,2833.084228515625,overall|small
2401176,5,6,round metal manhole cover,564,0.011240433673469387,0.002544185457962041,0.0029636610596878313,0.017657672259824495,0,3360.34619140625,overall|small
2401176,6,7,Tire on car,378,0.007533482142857143,0.003248127596177919,0.0033878540514203194,0.07300561067288515,0,8145.60498046875,overall|small
2401177,0,4,a surfer waiting to catch a wave,8,0.00015943877551020407,0.0002504994268515609,0.0002505735159478716,0.45864105224609375,0,14642.921875,overall|small
2401177,1,6,a surfboard standing on end,756,0.015066964285714286,0.004830846763680517,0.005071124032352399,0.09252314088205812,0,13793.2919921875,overall|small
2401177,2,0,sun shining on ocean,1406,0.028021364795918366,0.06513685191662164,0.08708764075822362,0.20535538783283694,0,3315.39208984375,overall
2401177,3,1,Orange color in the sky.,1400,0.027901785714285716,0.00022256288095386125,0.0002747485930633787,0.0011703830105917795,0,5963.765625,overall
2401177,4,2,Silhouette of a person.,1400,0.027901785714285716,0.1188506352125856,0.12990298455365176,0.5827948434012277,0,6280.939453125,overall
2401177,5,3,blue sky,3835,0.07643096301020408,0.014119226441739154,0.0278216155894219,0.027869022374358295,0,3841.53466796875,overall
2401177,6,5,the wet sand has a reflection of the sun,10990,0.21902901785714285,0.009235026775174505,0.05216060874915854,0.01109732158407501,0,2338.154541015625,overall
2401179,0,2,glasses around man's face,960,0.01913265306122449,0.024232512845407155,0.060042455642953164,0.03904421329498291,0,624.2656860351562,overall|small|part
2401179,1,8,hair of a man,1000,0.01992984693877551,0.002964900051254053,0.0032938586853261402,0.02883156967163086,0,8753.12890625,overall|small|part
2401179,2,9,part of  a hair,960,0.01913265306122449,0.010090288441318332,0.011173616710225964,0.09426263173421225,0,8098.73193359375,overall|small|part
2401179,3,3,A thick black watch,286,0.005699936224489796,0.03302478609298869,0.03450521759217309,0.4349409516874727,0,3605.05224609375,overall|small
2401179,4,4,part of an elbow,247,0.004922672193877551,0.002468417357768262,0.0026018604980556914,0.0459189164011102,0,4359.177734375,overall|small
2401179,5,5,A white corded phone,725,0.014449139030612245,0.024734421350229838,0.02522191413192453,0.5613477404364224,0,16135.853515625,overall|small
2401179,6,7,part of a top,414,0.00825095663265306,0.019660935837206087,0.020210078200719152,0.4198126309159873,0,8599.7900390625,overall|small
2401180,0,5,wheel on the chair,182,0.003627232142857143,0.00237696196924038,0.002416987056760268,0.1255203079391312,0,9451.724609375,overall|small|part
2401180,1,1,a light fixture is hanging from the ceiling,672,0.013392857142857142,0.0012414959147858187,0.0015385753393480073,0.006388634443283081,0,2790.34912109375,overall|small
2401180,2,2,edge of a wall,182,0.003627232142857143,0.000902678198366875,0.0009273796187381785,0.03277889712826236,0,6432.92041015625,overall|small
2401180,3,6,part of a floor,780,0.015545280612244899,0.011216981103394308,0.014925085273629915,0.043197935055463745,0,2257.567626953125,overall|small
2401180,4,7,part of a wall,72,0.0014349489795918368,3.4148466143982876e-05,3.595347841976993e-05,0.000679730334215694,0,1361.2197265625,overall|small
2401180,5,8,computer monitor on wooden desk,403,0.008031728316326531,0.03171541247456538,0.03177028182293153,0.9483571395684709,0,12029.73046875,overall|small
2401180,6,3,a blanket folded on the arm of a chair,1728,0.03443877551020408,0.03989292939268171,0.042544242736700856,0.39029633557354965,0,15852.4873046875,overall|part
2401181,0,0,two tall giraffes,27342,0.544921875,0.13774668973435522,0.5726056439997054,0.15353200461972424,0,7331.1748046875,overall
2401182,0,0,Two buildings are in the distance.,676,0.013472576530612245,0.025783319495294152,0.028446387752960153,0.2159399450177977,0,5131.59716796875,overall|small
2401182,1,3,A patch of blue sky.,408,0.008131377551020409,0.0003746523187001425,0.0004168124693453474,0.003690297112745397,0,3612.27490234375,overall|small
2401182,2,1,The trees are bare.,9360,0.18654336734693877,0.043553938215370507,0.15197981226042948,0.05753668760642027,0,3543.519287109375,overall
2401182,3,2,The ground is concrete.,19184,0.3823341836734694,0.22851677456896854,0.3498767883625431,0.3971567798197717,0,21776.396484375,overall
2401182,4,4,a cloud in the sky,1400,0.027901785714285716,0.00043577533956219277,0.0007418411628408747,0.0010551161425454275,0,1991.21142578125,overall
2401183,0,3,black number five on sign,162,0.0032286352040816328,0.00010740723062282933,0.00011268658801874226,0.0022873370735733596,0,3288.3115234375,overall|small|text
2401183,1,5,a partial speed limit sign,96,0.001913265306122449,7.617812043713742e-05,7.786631649323081e-05,0.0035013354693849883,0,4316.734375,overall|small|text
2401183,2,0,The person is wearing a jacket.,595,0.011858258928571428,0.0123415618209577,0.012589691587232372,0.3850658256466649,0,18198.552734375,overall|small
2401183,3,1,house next to trees,4752,0.09470663265306123,0.006440507613186944,0.010103645159841686,0.017454113623108527,0,8209.111328125,overall
2401183,4,2,a tall tree trunk,1375,0.027403539540816327,0.053782782513762596,0.0616021163124717,0.2976099742542614,0,6642.8515625,overall
2401183,5,4,a woman holding an umbrella,1752,0.03491709183673469,0.006306166207795323,0.012891282889382313,0.012194653079934316,0,1657.323974609375,overall
2401183,6,6,a row of street lights,1100,0.021922831632653062,0.0037129663166319635,0.004216730137219721,0.030142399181019176,0,7863.1162109375,overall
2401186,0,5,a small portion of road,693,0.013811383928571428,0.000478287350934023,0.0005114921329559505,0.0073137352132866046,0,9909.083984375,overall|small
2401186,1,0,A white clouded sky,1190,0.023716517857142856,0.0002055441583335274,0.00024325798023213782,0.001324025322409237,0,6477.03369140625,overall
2401186,2,1,the water has waves in it,15228,0.30349170918367346,0.11726822027983287,0.5188395862535304,0.13157753609972173,1,3861.8154296875,overall
2401186,3,2,many trees are in the background,5974,0.1190609056122449,0.029179960940035696,0.06367396918592924,0.051111446721600895,0,4795.36279296875,overall
2401186,4,3,shadow of person on ground,2280,0.04544005102040816,0.008129832173425494,0.013041830996322841,0.021129400688305235,0,3693.8857421875,overall
2401186,5,4,A small patch of grass,1696,0.03380102040816327,0.0005901339847141374,0.000702498960028077,0.0036759193775788793,0,8874.5458984375,overall
2401187,0,3,a typewriter on a small desk,609,0.012137276785714286,0.000689152788199055,0.0007269672402457666,0.01307544567314862,0,10953.65234375,overall|small
2401187,1,4,a large clock on the wall,671,0.013372927295918368,0.035987978362618335,0.038611582511631715,0.346249303235027,0,6017.19140625,overall|small
2401187,2,6,a picture leaning against the wall on top of the fireplace,403,0.008031728316326531,0.024255041645546874,0.025798031355910536,0.2885258298358018,0,4507.162109375,overall|small
2401187,3,0,flat screen TV,1768,0.035235969387755105,0.0012399907341819037,0.0016006080640949363,0.005473601332617021,0,6046.03173828125,overall
2401187,4,1,bay windows at the far end,5850,0.11658960459183673,0.0895950993004082,0.18300195501461453,0.14932277059962606,0,4773.3818359375,overall
2401187,5,2,picture on a wall,3636,0.07246492346938775,0.0018312485421240299,0.0038488445809456086,0.0034811997702150588,0,3288.686279296875,overall
2401187,6,5,the floor is brown,5720,0.11399872448979592,0.10694305099642516,0.13448777718362542,0.3430353764887456,0,14589.8935546875,overall
2401188,0,6,The number 8 on the boy's shirt.,156,0.0031090561224489796,0.0021449019430129466,0.0022373833209657417,0.04933131963778765,0,3439.592041015625,overall|small|text
2401188,1,0,black and grey sneaker cleats,289,0.0057597257653061226,0.007532833067635956,0.009008668107192728,0.043959950905770165,0,1410.24462890625,overall|small
2401188,2,1,The red sneakers the player is wearing.,561,0.01118064413265306,0.0005076710170043946,0.0005240177253157881,0.01601353303633909,0,17143.6796875,overall|small
2401188,3,7,The black shorts worn by the player in red sneakers.,161,0.003208705357142857,0.0045573683166454226,0.004613076830328785,0.27398593973669205,0,9562.32421875,overall|small
2401188,4,8,The ball is white,266,0.005301339285714286,0.0003239177407173831,0.00035454000226797376,0.0037362595697990933,0,2803.19580078125,overall|small
2401188,5,2,The white and black shirt the player in red sneakers is wearing.,1248,0.024872448979591837,0.02244507026227655,0.028612197944907842,0.09431217878292768,0,4113.68603515625,overall|text
2401188,6,3,soccer player in black and white uniform,3636,0.07246492346938775,0.13025188466830867,0.15104494225917472,0.486171810540429,0,11703.2763671875,overall
2401189,0,5,Nose on the face of a white cat. ,196,0.00390625,0.0012587278363878338,0.001298509426345021,0.039464641590507665,0,5956.8837890625,overall|small|part
2401189,1,3,Two front paws on a white and tan cat. ,882,0.017578125,0.019636875982191524,0.02175076964681315,0.1680894708957802,0,6816.07666015625,overall|small
2401189,2,4,Pink tongue of a cat. ,84,0.0016741071428571428,0.009207174510684457,0.009253146321055486,0.649517331804548,0,5896.31396484375,overall|small
2401189,3,1,the pussy cat has blue eyes,1020,0.02032844387755102,0.0005603171848163095,0.0006123766358454015,0.006547868018056832,0,10906.4013671875,overall|part
2401189,4,0,the cycle has a backrest for a passenger,3773,0.0751953125,0.16768082427153452,0.1841872831908196,0.6516973241203949,0,13349.7490234375,overall
2401189,5,2,copyright mark on side,6438,0.12830835459183673,0.05421827936221943,0.24684877521613832,0.06496501257790657,0,1694.3359375,overall
2401189,6,6,A cat's left side whiskers. ,1334,0.02658641581632653,0.004928831544584644,0.006082218400647639,0.025333035653498936,0,5556.24072265625,overall
2401190,0,0,white snow on a hill,13392,0.2669005102040816,0.3629409070158873,0.5617475176258335,0.5063008407538082,1,12070.1572265625,overall
2401190,1,1,The rock the elephant is leaning on.,9880,0.19690688775510204,0.14697440436217157,0.46006545716675773,0.17761036490621837,1,3814.218994140625,overall
2401190,2,2,small rocks in a pile,2992,0.05963010204081633,0.04247561340051048,0.09428952251662481,0.07174996768727022,0,2276.773681640625,overall
2401191,0,3,Handle of racket is white,384,0.007653061224489796,0.003692385160949257,0.003877335262575109,0.07184649507204692,0,7115.4677734375,overall|small|part
2401191,1,2,a tennis ball,864,0.01721938775510204,0.0002636329752830388,0.00036306144846417565,0.0009617257035440869,0,2288.6787109375,overall|small
2401191,2,4,chains holding a banner in place,946,0.018853635204081634,0.023189219552847508,0.024196011043657227,0.3578636701716933,0,13991.5224609375,overall|small
2401191,3,5,a wristband,154,0.0030691964285714285,0.0008229417344415239,0.0008559758913499655,0.02087872059314282,0,3756.32421875,overall|small
